Longitude,Latitude
103.599067,1.596857
103.599008,1.596813
103.598943,1.596764
103.598922,1.596835
103.598862,1.596884
103.598792,1.596775
103.598841,1.596802
103.598997,1.596726
103.599067,1.596775
103.599127,1.596797
103.599062,1.596678
103.598863,1.596639
103.598787,1.596683
103.598863,1.596732
103.598712,1.596618
103.598636,1.596688
103.598717,1.596737
103.598636,1.596759
103.599283,1.596797
103.599213,1.596754
103.599127,1.596726
103.598787,1.596851
103.598652,1.596932
103.59863,1.597019
103.598636,1.597117
103.599709,1.596624
103.599558,1.5969
103.598706,1.596813
103.599132,1.596884
103.599418,1.597047
103.599423,1.596965
103.599423,1.596797
103.599839,1.596624
103.599989,1.596966
103.599989,1.596868
103.600124,1.596624
103.600259,1.596787
103.602491,1.597695
103.60241,1.597548
103.602459,1.597613
103.602373,1.597472
103.602394,1.597396
103.602437,1.597461
103.602486,1.597526
103.602529,1.597602
103.602583,1.597651
103.602669,1.597668
103.602626,1.597603
103.602577,1.597532
103.60254,1.597456
103.602486,1.597396
103.602437,1.59732
103.602394,1.597266
103.602357,1.59719
103.602362,1.597119
103.602421,1.597185
103.602459,1.597255
103.602497,1.59732
103.602556,1.597385
103.602604,1.597451
103.602648,1.59751
103.602696,1.597586
103.602745,1.597662
103.602842,1.597657
103.602788,1.597586
103.602739,1.597521
103.60282,1.5975
103.602869,1.597565
103.602906,1.597652
103.602912,1.597494
103.602869,1.597429
103.602809,1.597358
103.602766,1.597315
103.602723,1.597234
103.602642,1.597234
103.602556,1.597233
103.602605,1.597315
103.602637,1.597375
103.602685,1.597434
103.602772,1.597434
103.602729,1.597375
103.602896,1.597353
103.602853,1.597299
103.602799,1.597234
103.602756,1.597158
103.602669,1.597158
103.602599,1.597158
103.602513,1.597168
103.602454,1.597109
103.602416,1.597049
103.602357,1.596973
103.602448,1.596968
103.602486,1.597027
103.602535,1.597098
103.602395,1.596897
103.602346,1.596826
103.602341,1.596919
103.602384,1.596761
103.60247,1.59675
103.602551,1.596734
103.602632,1.596729
103.602707,1.596723
103.602799,1.596713
103.602864,1.596702
103.602837,1.596778
103.602896,1.596859
103.602939,1.59693
103.602923,1.596783
103.60302,1.596914
103.602961,1.596859
103.602907,1.597
103.602826,1.597011
103.602734,1.597011
103.602772,1.597082
103.602837,1.597152
103.602874,1.597065
103.602917,1.597141
103.602928,1.597066
103.602707,1.597087
103.602615,1.597092
103.602583,1.597033
103.602524,1.596957
103.602497,1.596886
103.602438,1.596832
103.602513,1.596816
103.602546,1.596886
103.602594,1.596957
103.602648,1.597033
103.602675,1.596946
103.602648,1.596875
103.602594,1.59681
103.602675,1.596805
103.602723,1.596881
103.602751,1.596794
103.602804,1.596854
103.602847,1.59693
103.602777,1.596946
103.60268,1.597304
103.602346,1.596685
103.602411,1.596674
103.602368,1.59662
103.602497,1.596669
103.602573,1.596669
103.602659,1.596653
103.602751,1.596653
103.602837,1.596658
103.602907,1.596653
103.603382,1.596675
103.603301,1.59667
103.603236,1.596648
103.603171,1.596632
103.603107,1.59661
103.603036,1.596615
103.603425,1.596746
103.603365,1.596724
103.603317,1.596794
103.603284,1.596849
103.603257,1.596914
103.603198,1.596908
103.603101,1.596914
103.603047,1.596854
103.603123,1.596838
103.60302,1.59674
103.603079,1.596751
103.60316,1.596767
103.603247,1.596778
103.603214,1.596838
103.603155,1.596691
103.603381,1.596811
103.603408,1.596881
103.603419,1.596621
103.603327,1.596936
103.603381,1.596963
103.603392,1.597457
103.603343,1.597397
103.603316,1.597462
103.603365,1.597533
103.603413,1.597598
103.603397,1.597652
103.603327,1.597603
103.603278,1.597538
103.603241,1.597478
103.603203,1.597543
103.603262,1.597598
103.603165,1.597619
103.60323,1.597674
103.603138,1.597679
103.6033,1.597657
103.603014,1.597652
103.603073,1.597635
103.603111,1.59757
103.603084,1.597478
103.603014,1.597424
103.603009,1.597494
103.603014,1.597592
103.603284,1.597391
103.603246,1.597337
103.603187,1.597272
103.603128,1.597218
103.603079,1.597152
103.60302,1.597093
103.603036,1.597006
103.603085,1.59706
103.603149,1.597136
103.603192,1.59718
103.603241,1.597239
103.603306,1.597315
103.603381,1.597305
103.603311,1.597234
103.603263,1.597169
103.603214,1.597109
103.603112,1.597011
103.603171,1.597011
103.603263,1.597017
103.603338,1.597028
103.603414,1.597033
103.60343,1.597386
103.603403,1.597239
103.60329,1.597098
103.603354,1.597093
103.603424,1.597109
103.603397,1.597169
103.603333,1.597158
103.603063,1.597266
103.603122,1.597315
103.603182,1.597364
103.603133,1.597408
103.603068,1.597359
103.60302,1.597326
103.603014,1.597261
103.602998,1.597201
103.602966,1.596735
103.602346,1.597038
103.603154,1.597478
103.603036,1.597538
103.602944,1.597576
103.602928,1.597424
103.602934,1.597283
103.602885,1.597217
103.602982,1.597375
103.603214,1.597413
103.602356,1.597342
103.600737,1.599832
103.600748,1.599761
103.600743,1.59968
103.600807,1.599701
103.600877,1.599745
103.600953,1.599778
103.601023,1.599826
103.601449,1.599832
103.601514,1.599794
103.600818,1.599783
103.600893,1.599832
103.600818,1.599631
103.600888,1.59968
103.600964,1.599707
103.601028,1.599745
103.601104,1.599794
103.601303,1.599751
103.601244,1.599702
103.601174,1.599664
103.601179,1.599751
103.601109,1.599718
103.600964,1.599626
103.600877,1.599598
103.600888,1.599506
103.600953,1.59955
103.600888,1.599441
103.600942,1.599468
103.600948,1.599381
103.601018,1.599419
103.601034,1.599664
103.601028,1.599582
103.601098,1.599626
103.601104,1.59955
103.601174,1.599588
103.601233,1.59955
103.601293,1.599582
103.601368,1.59962
103.60139,1.599707
103.601444,1.599658
103.601508,1.599707
103.601514,1.599637
103.601449,1.599582
103.601384,1.59955
103.601314,1.599512
103.601244,1.599468
103.601309,1.599414
103.601169,1.599409
103.601169,1.59949
103.601093,1.599376
103.601045,1.599338
103.600953,1.5993
103.601023,1.599273
103.601018,1.599186
103.601093,1.599219
103.601093,1.599295
103.601169,1.599344
103.601169,1.599251
103.601234,1.5993
103.601298,1.599338
103.601379,1.599371
103.601438,1.599414
103.60146,1.599496
103.601519,1.599539
103.601589,1.599583
103.601584,1.599507
103.601643,1.599534
103.601654,1.599469
103.601719,1.599512
103.601584,1.599414
103.601508,1.599376
103.601438,1.599344
103.601374,1.599289
103.601304,1.599262
103.601164,1.599105
103.601077,1.59904
103.601083,1.598974
103.601304,1.599181
103.601363,1.599208
103.601438,1.599246
103.601503,1.599295
103.601573,1.599338
103.601649,1.599376
103.601255,1.599132
103.601169,1.598926
103.601234,1.598964
103.601304,1.598996
103.601439,1.599159
103.601509,1.599203
103.601579,1.599241
103.601649,1.59929
103.60173,1.599338
103.6018,1.599377
103.601859,1.599409
103.601934,1.599453
103.602005,1.599501
103.602085,1.599453
103.60215,1.599502
103.602145,1.599426
103.602231,1.599442
103.60222,1.599366
103.60229,1.599409
103.602215,1.599274
103.60228,1.599323
103.602361,1.59929
103.602425,1.599328
103.602231,1.599214
103.602296,1.599154
103.602145,1.599078
103.60222,1.599116
103.60207,1.599029
103.602086,1.599111
103.601994,1.59917
103.602075,1.599198
103.602086,1.599268
103.60201,1.599317
103.601999,1.599404
103.601924,1.599284
103.60187,1.599246
103.6018,1.599208
103.601794,1.599284
103.601713,1.599241
103.601654,1.599208
103.601433,1.599007
103.601444,1.599089
103.601368,1.599137
103.601293,1.598926
103.601088,1.598795
103.601153,1.59885
103.601158,1.598768
103.601088,1.598719
103.601018,1.598687
103.601008,1.598513
103.601148,1.598687
103.601218,1.598709
103.601293,1.598752
103.601363,1.59879
103.601498,1.598872
103.601579,1.598915
103.601498,1.598964
103.601579,1.599002
103.601654,1.599045
103.601719,1.599073
103.601778,1.599121
103.601859,1.599159
103.601935,1.599132
103.601924,1.599198
103.601999,1.599241
103.601865,1.599067
103.601719,1.598915
103.601665,1.598866
103.601568,1.598828
103.601579,1.598758
103.601795,1.598948
103.601859,1.598997
103.601865,1.598904
103.601724,1.598991
103.601789,1.59904
103.601644,1.598953
103.601579,1.598676
103.601504,1.598644
103.601504,1.598562
103.601579,1.598589
103.601649,1.598633
103.601655,1.598476
103.601644,1.598378
103.601639,1.598307
103.601709,1.59834
103.601719,1.598427
103.601773,1.598389
103.601569,1.59834
103.601574,1.598421
103.601569,1.598253
103.601488,1.598128
103.601482,1.598215
103.601493,1.598296
103.601434,1.598253
103.601347,1.598307
103.601283,1.59834
103.601218,1.598378
103.601159,1.598426
103.601072,1.598388
103.601013,1.598426
103.600932,1.598405
103.600862,1.598442
103.600937,1.598573
103.600991,1.598589
103.601078,1.598627
103.601083,1.598557
103.601137,1.598595
103.601212,1.598633
103.601299,1.598676
103.601363,1.598714
103.601374,1.598638
103.601299,1.5986
103.601293,1.59853
103.601212,1.598568
103.601358,1.598551
103.601423,1.598595
103.601428,1.598676
103.601439,1.598839
103.601369,1.598904
103.601288,1.598844
103.601358,1.598475
103.601353,1.598399
103.601423,1.59841
103.601434,1.598513
103.601213,1.598302
103.601148,1.598274
103.601126,1.598182
103.601062,1.598139
103.601072,1.59822
103.601078,1.598302
103.601008,1.598264
103.600997,1.598188
103.600916,1.598225
103.600857,1.598182
103.600787,1.598215
103.600781,1.598339
103.600722,1.598285
103.600717,1.598198
103.600857,1.598356
103.600927,1.598307
103.601002,1.598345
103.600997,1.598095
103.600986,1.598019
103.601062,1.598063
103.601137,1.598112
103.601213,1.59822
103.601277,1.598264
103.601272,1.598177
103.601353,1.598226
103.601277,1.59809
103.601358,1.598128
103.601434,1.598188
103.601434,1.59809
103.601364,1.598058
103.601283,1.598025
103.601348,1.597813
103.601278,1.597699
103.601062,1.59765
103.60097,1.597688
103.600906,1.59765
103.600819,1.597699
103.601046,1.597726
103.601046,1.597808
103.601127,1.597851
103.600636,1.597742
103.601935,1.598942
103.601929,1.59904
103.602,1.59891
103.60207,1.598948
103.60214,1.598937
103.60208,1.598883
103.602,1.598829
103.602005,1.598753
103.60193,1.598704
103.60187,1.59866
103.601854,1.598758
103.6018,1.598709
103.601795,1.59879
103.601719,1.598671
103.601714,1.598579
103.6018,1.598617
103.601865,1.598579
103.601789,1.598541
103.60069,1.597775
103.600755,1.597818
103.600835,1.597862
103.6009,1.597889
103.6009,1.597808
103.60097,1.597851
103.601051,1.597884
103.601197,1.598052
103.601207,1.598128
103.601132,1.597927
103.601202,1.597971
103.601208,1.597895
103.601267,1.597938
103.601348,1.597976
103.601434,1.598014
103.601197,1.597819
103.601267,1.597862
103.601337,1.597889
103.601407,1.597938
103.601116,1.597688
103.601208,1.597732
103.601121,1.597786
103.600776,1.5979
103.600776,1.597976
103.600781,1.598063
103.600781,1.598139
103.600711,1.598106
103.600701,1.59803
103.600706,1.597943
103.600684,1.597856
103.600852,1.598025
103.600905,1.597965
103.600965,1.597905
103.600846,1.597938
103.600631,1.597802
103.600636,1.597883
103.600625,1.597965
103.600625,1.598062
103.60063,1.598138
103.600636,1.598236
103.600587,1.598285
103.600582,1.598198
103.600512,1.598236
103.600425,1.598285
103.600355,1.598236
103.600285,1.598192
103.600285,1.598285
103.600231,1.598323
103.600145,1.598279
103.60035,1.598073
103.600415,1.598117
103.600501,1.598149
103.600355,1.597986
103.600355,1.597916
103.600356,1.597834
103.60035,1.597764
103.60042,1.597867
103.60042,1.597948
103.60049,1.597986
103.600501,1.598079
103.600566,1.598117
103.60049,1.5979
103.60049,1.597818
103.60056,1.597786
103.600485,1.597731
103.60056,1.597862
103.600566,1.597932
103.600566,1.598024
103.600059,1.597818
103.600129,1.597867
103.600199,1.59791
103.600129,1.597785
103.600194,1.597823
103.600264,1.597867
103.600194,1.597747
103.600275,1.597796
103.600275,1.597715
103.599924,1.597742
103.599768,1.597753
103.599854,1.597807
103.599913,1.597845
103.599919,1.597991
103.599929,1.598073
103.599924,1.598143
103.599994,1.598111
103.600064,1.598154
103.600129,1.598192
103.600215,1.59823
103.600226,1.598149
103.600145,1.598095
103.599999,1.598029
103.599989,1.597948
103.599924,1.59791
103.600075,1.597926
103.599989,1.597878
103.600075,1.598057
103.600005,1.598192
103.599999,1.598268
103.60001,1.598366
103.600075,1.598333
103.600069,1.598236
103.599935,1.59823
103.599935,1.598301
103.599935,1.598404
103.599934,1.598469
103.59994,1.598556
103.599854,1.598279
103.5998,1.598241
103.599708,1.598192
103.599719,1.598279
103.599568,1.598197
103.599493,1.598154
103.599627,1.598073
103.599698,1.598035
103.599714,1.598111
103.601654,1.598796
103.601655,1.598714
103.599773,1.597991
103.599773,1.597829
103.599838,1.597872
103.599849,1.597948
103.599854,1.598208
103.599789,1.59816
103.599708,1.598371
103.599708,1.598442
103.599708,1.598518
103.599713,1.598604
103.599724,1.598691
103.599789,1.598746
103.59987,1.598724
103.599805,1.59867
103.599794,1.598583
103.599794,1.59848
103.599789,1.598393
103.59987,1.598534
103.59987,1.598615
103.599137,1.598208
103.599153,1.5983
103.599212,1.598344
103.599282,1.598387
103.599352,1.598431
103.599433,1.598463
103.599428,1.598371
103.599492,1.598409
103.599508,1.59849
103.599573,1.598534
103.599578,1.598615
103.599659,1.598659
103.599659,1.598751
103.599654,1.598816
103.599578,1.598859
103.599724,1.598854
103.599665,1.598898
103.599665,1.598984
103.59974,1.598952
103.599605,1.598952
103.599605,1.599028
103.599605,1.599104
103.5996,1.599169
103.5996,1.599283
103.599664,1.599223
103.599529,1.599321
103.599454,1.599364
103.599459,1.599445
103.599459,1.599527
103.599394,1.599554
103.599314,1.599608
103.599238,1.599646
103.599249,1.599722
103.599319,1.599776
103.599254,1.599814
103.599405,1.599744
103.599675,1.599071
103.599217,1.598506
103.599223,1.598572
103.599217,1.598642
103.599233,1.598734
103.599239,1.598821
103.599174,1.598783
103.599093,1.59874
103.598953,1.598669
103.598877,1.59862
103.598797,1.598577
103.598861,1.598539
103.598953,1.598588
103.599007,1.598615
103.599158,1.598713
103.599158,1.59862
103.599088,1.598588
103.599028,1.598539
103.598942,1.598501
103.598878,1.598468
103.598942,1.598414
103.599012,1.598468
103.599072,1.598501
103.599158,1.598539
103.599018,1.598387
103.599012,1.598295
103.598926,1.598262
103.598937,1.598338
103.599088,1.598344
103.599153,1.598382
103.599217,1.59842
103.60042,1.598041
103.60076,1.597748
103.60069,1.597693
103.60055,1.597699
103.601703,1.599165
103.601643,1.599121
103.601509,1.599138
103.601859,1.599328
103.601924,1.59936
103.602145,1.599165
103.60229,1.599241
103.602361,1.599371
103.598704,1.599819
103.598683,1.599733
103.598763,1.599787
103.598688,1.599657
103.598758,1.599695
103.598693,1.599575
103.598683,1.599494
103.598753,1.599532
103.598839,1.599581
103.598904,1.599613
103.598904,1.599689
103.599109,1.599657
103.599114,1.599809
103.598828,1.599814
103.598904,1.599776
103.598898,1.599532
103.598893,1.599456
103.598963,1.599494
103.598979,1.599581
103.599028,1.599521
103.599103,1.599565
103.599179,1.599603
103.599324,1.599684
103.599394,1.599657
103.599254,1.599559
103.599195,1.599527
103.59912,1.599489
103.599033,1.59944
103.598899,1.599369
103.598834,1.599331
103.598753,1.599288
103.598688,1.59925
103.598677,1.599331
103.598683,1.599402
103.598753,1.599445
103.598834,1.599494
103.598828,1.599412
103.599319,1.599532
103.599249,1.599494
103.599179,1.599462
103.599033,1.599375
103.599103,1.599418
103.598963,1.59932
103.598899,1.599288
103.598828,1.599244
103.598758,1.599212
103.598683,1.599168
103.598678,1.599
103.598683,1.599076
103.598678,1.598919
103.598742,1.598957
103.598812,1.598995
103.598888,1.599038
103.598812,1.599076
103.598888,1.599125
103.598963,1.599168
103.599028,1.599206
103.598963,1.59925
103.599109,1.599234
103.599168,1.599277
103.599254,1.599326
103.599303,1.599353
103.599384,1.599413
103.599395,1.599483
103.599395,1.599321
103.599319,1.599272
103.599249,1.599234
103.599184,1.599201
103.599033,1.59912
103.598963,1.599092
103.598888,1.598962
103.598802,1.598919
103.598813,1.598832
103.598807,1.59875
103.598877,1.598788
103.598883,1.59887
103.598953,1.598913
103.599088,1.598913
103.599163,1.598881
103.599239,1.598908
103.599303,1.598935
103.599373,1.598984
103.599314,1.599033
103.599168,1.599027
103.599168,1.598946
103.599168,1.59912
103.599098,1.599076
103.599104,1.599168
103.599238,1.599147
103.599308,1.59919
103.599363,1.598333
103.599277,1.598284
103.599277,1.598208
103.599347,1.598252
103.599288,1.598132
103.599347,1.598186
103.599277,1.598056
103.599347,1.598089
103.599412,1.598121
103.599584,1.598376
103.599654,1.598409
103.599649,1.598333
103.599622,1.598159
103.599454,1.599272
103.599303,1.598865
103.599303,1.598772
103.599373,1.598735
103.599444,1.598691
103.599379,1.598653
103.599303,1.598599
103.599438,1.598778
103.59946,1.59887
103.599519,1.598897
103.599514,1.598979
103.599454,1.59893
103.59953,1.599071
103.59953,1.599152
103.599465,1.59919
103.599454,1.599109
103.599449,1.599022
103.59953,1.599218
103.599384,1.599152
103.60021,1.597997
103.60028,1.59803
103.598678,1.598837
103.598667,1.598761
103.598667,1.598588
103.598732,1.598702
103.598667,1.598512
103.598635,1.597925
103.598711,1.597963
103.59877,1.598001
103.598867,1.598061
103.598862,1.598143
103.598926,1.598099
103.599002,1.598132
103.598797,1.598083
103.598732,1.59805
103.598662,1.598018
103.598651,1.598088
103.598716,1.598132
103.598797,1.598175
103.598721,1.598202
103.598651,1.598164
103.598651,1.598256
103.598673,1.598327
103.598683,1.598425
103.598743,1.598381
103.598706,1.597394
103.598706,1.597486
103.598636,1.597529
103.598641,1.5976
103.598716,1.597567
103.598781,1.597524
103.59884,1.597562
103.598862,1.597638
103.598921,1.597595
103.598991,1.597638
103.598986,1.597709
103.598991,1.597801
103.598927,1.597844
103.598932,1.59792
103.598846,1.597822
103.598797,1.597779
103.598997,1.597888
103.599002,1.597964
103.598996,1.598045
103.598921,1.598007
103.599061,1.598089
103.599142,1.598143
103.599153,1.598051
103.599148,1.597969
103.599137,1.597871
103.599191,1.59792
103.599191,1.597844
103.599067,1.598013
103.599067,1.597915
103.599061,1.597839
103.599061,1.597752
103.599072,1.597671
103.599142,1.597714
103.599078,1.5976
103.598997,1.597562
103.598927,1.597513
103.598862,1.59747
103.598776,1.597329
103.598846,1.597388
103.598916,1.597443
103.598991,1.597475
103.598981,1.597394
103.599056,1.597432
103.599062,1.597497
103.599137,1.597557
103.599137,1.597394
103.599062,1.59734
103.599002,1.597307
103.599132,1.597307
103.599213,1.597361
103.599197,1.597269
103.599277,1.597313
103.599283,1.597237
103.599358,1.597351
103.599418,1.597394
103.599428,1.597476
103.599337,1.597427
103.599342,1.597519
103.599482,1.597579
103.599477,1.597687
103.599342,1.597687
103.599558,1.597633
103.599563,1.597552
103.599563,1.597465
103.599569,1.597394
103.599504,1.597329
103.599493,1.597421
103.599418,1.597286
103.599622,1.597411
103.599633,1.597514
103.599638,1.597584
103.599638,1.597676
103.599633,1.597758
103.599757,1.59766
103.599763,1.597579
103.599903,1.597666
103.599843,1.597552
103.599908,1.59759
103.599984,1.597622
103.599989,1.597541
103.599919,1.597492
103.599903,1.597422
103.599849,1.597384
103.599773,1.597411
103.599693,1.597378
103.599617,1.597335
103.599693,1.597291
103.599768,1.597346
103.599774,1.597275
103.599698,1.597215
103.599617,1.597259
103.599547,1.597215
103.599919,1.597346
103.599994,1.597471
103.600038,1.597503
103.600102,1.59753
103.600183,1.597498
103.600205,1.597595
103.600113,1.59765
103.600054,1.597422
103.60007,1.597335
103.600124,1.597378
103.599978,1.597313
103.599973,1.597221
103.600043,1.597259
103.600054,1.597172
103.600124,1.597216
103.600124,1.597302
103.600199,1.597346
103.60027,1.597373
103.600264,1.597292
103.600194,1.597248
103.60027,1.59721
103.600334,1.597243
103.599272,1.597969
103.599352,1.598007
103.599417,1.598051
103.599417,1.597969
103.599498,1.598007
103.599498,1.597921
103.599574,1.597877
103.599428,1.597872
103.599438,1.598306
103.599422,1.598208
103.599503,1.598241
103.599282,1.598452
103.599374,1.598485
103.599374,1.598572
103.599444,1.598534
103.599438,1.598615
103.599503,1.598566
103.599514,1.598659
103.600334,1.597416
103.60041,1.597449
103.600404,1.597536
103.60034,1.597503
103.60034,1.59759
103.600415,1.597628
103.600485,1.597574
103.60055,1.597607
103.600544,1.597525
103.60062,1.597569
103.600701,1.597612
103.600539,1.597444
103.600475,1.597324
103.600615,1.5974
103.600685,1.597449
103.600755,1.597406
103.600836,1.597368
103.600901,1.597341
103.600906,1.597401
103.600976,1.597449
103.601046,1.597482
103.600981,1.597531
103.60103,1.597563
103.600917,1.597563
103.60083,1.597536
103.60076,1.59758
103.600755,1.597493
103.600911,1.597498
103.600965,1.597363
103.601041,1.597401
103.601122,1.597444
103.601192,1.597482
103.601197,1.597574
103.601262,1.597439
103.601337,1.597488
103.601337,1.597412
103.601256,1.597352
103.601197,1.59739
103.601116,1.597357
103.601116,1.597281
103.601192,1.597325
103.601041,1.597303
103.600971,1.59727
103.600901,1.597232
103.600836,1.5972
103.60075,1.597167
103.600755,1.597238
103.600674,1.597194
103.600685,1.597118
103.60062,1.597151
103.600545,1.597118
103.600485,1.597167
103.600399,1.597129
103.600399,1.597042
103.600324,1.596999
103.600334,1.59708
103.600259,1.597047
103.600469,1.59708
103.600539,1.597037
103.600615,1.597086
103.600626,1.596993
103.600545,1.596944
103.600486,1.596906
103.600405,1.596868
103.600399,1.596961
103.60048,1.596999
103.600674,1.597031
103.600744,1.597086
103.600884,1.597162
103.600895,1.59708
103.600965,1.597118
103.601041,1.597156
103.600825,1.597026
103.600761,1.596988
103.600685,1.596945
103.60062,1.596912
103.60055,1.596869
103.600486,1.596836
103.600405,1.596787
103.60047,1.596738
103.600475,1.596657
103.600545,1.596695
103.600556,1.596787
103.600599,1.596738
103.60068,1.596787
103.600685,1.596869
103.60061,1.59682
103.600761,1.596825
103.600771,1.596907
103.600825,1.596956
103.600836,1.596869
103.600901,1.596901
103.600901,1.596999
103.600971,1.597032
103.60096,1.59695
103.601019,1.596896
103.600966,1.596874
103.601095,1.596939
103.601106,1.597032
103.601165,1.596977
103.601251,1.597021
103.601181,1.597075
103.60124,1.597108
103.601316,1.597146
103.601408,1.597195
103.601402,1.597271
103.601257,1.597189
103.601256,1.597276
103.601192,1.597243
103.601321,1.597064
103.601397,1.597097
103.601483,1.597157
103.601472,1.596983
103.601467,1.597075
103.601526,1.597027
103.601397,1.596956
103.601381,1.596847
103.601246,1.59695
103.601241,1.596864
103.601187,1.596815
103.601181,1.596896
103.601095,1.596869
103.601095,1.596777
103.60103,1.596739
103.600966,1.596701
103.600906,1.596663
103.600809,1.5967
103.600879,1.596728
103.600895,1.596831
103.600825,1.596787
103.600745,1.596744
103.600685,1.596711
103.60061,1.596673
103.601392,1.596614
103.601473,1.596652
103.601521,1.59669
103.601607,1.596734
103.601683,1.596777
103.601607,1.596815
103.60151,1.596831
103.601392,1.596771
103.601305,1.596815
103.601327,1.596739
103.601305,1.596647
103.601101,1.596614
103.60096,1.596614
103.601095,1.596701
103.601025,1.596663
103.601171,1.596733
103.601607,1.596636
103.601532,1.596614
103.59863,1.597681
103.598711,1.597719
103.598722,1.597817
103.598652,1.597757
103.598641,1.597855
103.599207,1.597676
103.600059,1.597742
103.599989,1.597785
103.600826,1.596608
103.60068,1.596614
103.601392,1.596695
103.60075,1.597335
103.600674,1.597368
103.600615,1.597238
103.599207,1.597524
103.599277,1.597562
103.599277,1.597475
103.599417,1.597627
103.599493,1.597839
103.599423,1.59772
103.601171,1.596657
103.600966,1.596777
103.6011,1.597102
103.601036,1.59707
103.600334,1.597161
103.60041,1.59721
103.600469,1.597248
103.601602,1.596907
103.601532,1.596945
103.601116,1.597205
103.601278,1.597542
103.600124,1.59746
103.599423,1.597552
103.598781,1.597681
103.598781,1.597432
103.598857,1.597301
103.598916,1.59734
103.59863,1.597269
103.598927,1.597768
103.598883,1.598712
103.598797,1.598664
103.598953,1.598837
103.599023,1.598886
103.599373,1.598903
103.599244,1.599
103.599519,1.598821
103.599665,1.598572
103.599082,1.598425
103.600355,1.598144
103.600431,1.598193
103.601384,1.599783
103.601579,1.59917
103.601228,1.598882
103.601552,1.598172
103.601488,1.597976
103.601429,1.597868
103.601132,1.598014
103.601051,1.597965
103.600976,1.597786
103.6009,1.597742
103.600545,1.597373
103.599347,1.597769
103.599223,1.598013
103.599358,1.59792
103.599347,1.59785
103.599644,1.597839
103.599703,1.597552
103.599698,1.597639
103.599488,1.597497
103.599493,1.597259
103.599563,1.597302
103.60041,1.59771
103.598753,1.599038
103.598748,1.599125
103.598829,1.599168
103.598979,1.599749
103.599114,1.599733
103.599509,1.598328
103.598797,1.598262
103.598721,1.598294
103.598867,1.598381
103.598791,1.598512
103.60041,1.597384
103.599389,1.599082
103.599384,1.599228
103.599098,1.59932
103.599849,1.597622
103.599703,1.597959
103.599067,1.597269
103.599342,1.597258
103.599418,1.597226
103.601303,1.599658
103.601244,1.599794
103.601179,1.599827
103.601589,1.599664
103.601374,1.599463
103.601109,1.599457
103.601018,1.599495
103.600948,1.599224
103.601013,1.599099
103.601088,1.599132
103.601163,1.599175
103.601239,1.59923
103.601514,1.599452
103.601719,1.599414
103.60208,1.599371
103.602355,1.599447
103.601239,1.599056
103.601158,1.599012
103.601304,1.599083
103.601568,1.599083
103.601498,1.59904
103.602145,1.599241
103.602145,1.598997
103.601999,1.599084
103.602005,1.598991
103.601929,1.598861
103.601859,1.598823
103.601789,1.598883
103.601725,1.598828
103.601714,1.598758
103.602226,1.59903
103.602269,1.599073
103.601433,1.598747
103.601498,1.59879
103.601369,1.598964
103.601142,1.598513
103.601218,1.598464
103.601293,1.598432
103.601132,1.598345
103.601072,1.598448
103.600916,1.598481
103.601423,1.59834
103.601493,1.598465
103.601579,1.598514
103.601644,1.598221
103.601709,1.598264
103.60186,1.598503
103.60194,1.598633
103.599848,1.598436
103.599579,1.598295
103.599083,1.598257
103.600015,1.598447
103.599729,1.598773
103.599584,1.598778
103.599508,1.59874
103.599298,1.598702
103.59981,1.598903
103.599751,1.599033
103.599659,1.599158
103.599082,1.598669
103.598953,1.599
103.598985,1.599038
103.599044,1.599038
103.599238,1.599076
103.599298,1.599114
103.599535,1.599408
103.599535,1.599484
103.599465,1.599603
103.599308,1.599445
103.599244,1.599407
103.599174,1.599358
103.598963,1.599651
103.598823,1.599657
103.598823,1.599733
103.598958,1.599402
103.599799,1.598816
103.599184,1.599755
103.599207,1.598251
103.599568,1.598442
103.599649,1.598496
103.599589,1.598691
103.599298,1.598534
103.599147,1.598452
103.599028,1.599771
103.598963,1.599809
103.598753,1.599619
103.598953,1.59875
103.599082,1.598832
103.599028,1.598962
103.598732,1.59862
103.599498,1.598083
103.5987,1.597318
103.598786,1.597605
103.598711,1.597643
103.598916,1.597676
103.599142,1.597796
103.599207,1.597763
103.599261,1.597877
103.599412,1.597785
103.599148,1.597475
103.598911,1.597274
103.598771,1.597258
103.59877,1.59792
103.598711,1.597887
103.598846,1.597969
103.599504,1.597752
103.599568,1.59779
103.599126,1.597644
103.599844,1.597286
103.599773,1.597915
103.600409,1.597786
103.599779,1.597503
103.599854,1.59746
103.599984,1.597378
103.600194,1.597167
103.600485,1.597493
103.60069,1.597525
103.600615,1.597487
103.600335,1.596917
103.60054,1.596619
103.60062,1.597324
103.600679,1.597281
103.600825,1.597276
103.600825,1.597107
103.601025,1.596809
103.600971,1.597194
103.601041,1.597232
103.601186,1.597162
103.601235,1.596777
103.601462,1.596891
103.601332,1.596988
103.599633,1.597997
103.600064,1.597986
103.60035,1.59733
103.601391,1.597016
103.601683,1.596685
103.602511,1.599605
103.602592,1.599648
103.602441,1.599654
103.602522,1.599703
103.602355,1.59961
103.602285,1.599659
103.60236,1.599703
103.602436,1.599746
103.602511,1.599773
103.602576,1.599817
103.602651,1.599773
103.602441,1.599817
103.602366,1.599778
103.602301,1.599735
103.602236,1.599702
103.602155,1.599648
103.602091,1.599691
103.601999,1.59974
103.60194,1.599784
